<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
230117,000000,1956.4000000,1958.4000000,1869.8000000,1889.6000000,533009
230118,000000,1889.0000000,1931.8000000,1872.8000000,1906.6000000,407744
230119,000000,1910.2000000,1914.0000000,1873.2000000,1882.4000000,195959
230120,000000,1877.8000000,1913.8000000,1871.2000000,1904.8000000,307976
230123,000000,1909.4000000,1948.0000000,1903.2000000,1945.0000000,338606
230124,000000,1949.4000000,1959.8000000,1912.2000000,1919.8000000,422587
230125,000000,1920.2000000,1927.6000000,1897.2000000,1914.8000000,236938
230126,000000,1910.0000000,1924.8000000,1885.0000000,1902.8000000,249891
230127,000000,1902.0000000,1916.0000000,1897.6000000,1912.0000000,154186
230130,000000,1912.0000000,1938.6000000,1912.0000000,1934.0000000,188721
230131,000000,1938.6000000,2047.4000000,1934.0000000,2047.2000000,1186473
230201,000000,2051.0000000,2128.0000000,2036.2000000,2088.0000000,1729949
230202,000000,2098.6000000,2102.6000000,2055.0000000,2075.0000000,418666
230203,000000,2074.4000000,2074.4000000,2025.0000000,2055.8000000,537014
230206,000000,2070.0000000,2108.0000000,2070.0000000,2094.6000000,763152
230207,000000,2090.0000000,2104.2000000,2061.0000000,2076.6000000,441443
230208,000000,2080.0000000,2080.0000000,2036.0000000,2060.2000000,421100
230209,000000,2057.2000000,2058.6000000,2032.0000000,2040.4000000,245384
230210,000000,2046.2000000,2065.2000000,2032.8000000,2060.8000000,321474
230213,000000,2071.4000000,2092.4000000,2057.8000000,2065.2000000,397668
230214,000000,2064.6000000,2065.0000000,1994.0000000,2028.6000000,795370
230215,000000,2030.4000000,2048.0000000,1921.6000000,1969.2000000,1833428
230216,000000,1981.0000000,2023.0000000,1958.0000000,1976.4000000,624540
230217,000000,1975.0000000,1987.8000000,1956.0000000,1971.0000000,331242
230220,000000,1968.0000000,1968.0000000,1913.0000000,1958.0000000,448046
230221,000000,1969.8000000,2034.8000000,1960.0000000,1993.8000000,820897
230222,000000,1998.4000000,1999.6000000,1969.8000000,1980.4000000,242025
230224,000000,1986.4000000,1998.2000000,1980.4000000,1986.6000000,142949
230227,000000,1949.0000000,2025.0000000,1930.2000000,2007.4000000,666089
230228,000000,2014.8000000,2036.0000000,2010.0000000,2015.0000000,352946
230301,000000,2019.8000000,2040.0000000,2015.0000000,2033.8000000,342963
230302,000000,2037.8000000,2037.8000000,1955.2000000,1970.8000000,1220219
230303,000000,1970.6000000,1991.2000000,1932.4000000,1984.2000000,355224
230306,000000,1996.8000000,1999.2000000,1964.0000000,1973.0000000,588584
230307,000000,1974.8000000,1978.6000000,1956.2000000,1961.8000000,337990
230309,000000,1963.4000000,1970.4000000,1935.4000000,1942.0000000,464950
230310,000000,1933.8000000,1940.0000000,1911.0000000,1917.0000000,477838
230313,000000,1919.6000000,1939.6000000,1880.4000000,1907.4000000,679374
230314,000000,1912.2000000,1913.8000000,1886.0000000,1901.2000000,382695
230315,000000,1906.8000000,1910.8000000,1860.0000000,1864.2000000,543086
230316,000000,1856.4000000,1882.0000000,1812.0000000,1851.0000000,1259109
230317,000000,1859.6000000,1899.2000000,1847.2000000,1898.0000000,672443
230320,000000,1900.0000000,1915.0000000,1881.0000000,1910.0000000,664723
230321,000000,1915.0000000,1920.0000000,1866.0000000,1887.6000000,463924
230322,000000,1885.0000000,1903.4000000,1866.6000000,1887.8000000,368458
230323,000000,1887.8000000,1907.6000000,1885.2000000,1902.0000000,263327
230324,000000,1902.8000000,1909.0000000,1880.0000000,1886.4000000,183485
230327,000000,1889.8000000,1920.0000000,1889.8000000,1919.6000000,370357
230328,000000,1923.4000000,1947.0000000,1920.8000000,1929.6000000,352927
230329,000000,1932.8000000,1936.8000000,1907.0000000,1919.6000000,271441
230330,000000,1919.6000000,1926.4000000,1911.0000000,1917.4000000,229580
230331,000000,1921.0000000,1921.4000000,1888.4000000,1901.6000000,304340
230403,000000,1910.0000000,1919.0000000,1902.6000000,1913.0000000,225021
230404,000000,1916.8000000,1925.0000000,1896.4000000,1905.0000000,345392
230405,000000,1905.0000000,1909.0000000,1892.0000000,1907.2000000,201662
230406,000000,1907.2000000,1934.0000000,1906.2000000,1912.8000000,421606
230407,000000,1918.2000000,1925.0000000,1910.4000000,1919.8000000,196181
230410,000000,1924.6000000,1998.2000000,1922.2000000,1993.0000000,1385988
230411,000000,1998.0000000,2019.0000000,1927.8000000,1952.2000000,1079024
230412,000000,1963.0000000,1969.8000000,1935.2000000,1953.6000000,308677
230413,000000,1958.4000000,1966.8000000,1942.0000000,1954.0000000,243595
230414,000000,1957.4000000,1959.6000000,1940.0000000,1945.0000000,177435
230417,000000,1954.8000000,1980.0000000,1948.0000000,1964.8000000,334304
230418,000000,1970.2000000,1985.0000000,1953.0000000,1981.4000000,422683
230419,000000,1983.0000000,2028.2000000,1962.0000000,1989.6000000,1005697
230420,000000,1998.4000000,2100.0000000,1963.2000000,2098.6000000,1934542
230421,000000,2106.6000000,2128.6000000,2062.0000000,2086.8000000,1228499
230424,000000,2088.2000000,2108.2000000,2065.8000000,2080.0000000,504264
230425,000000,2086.4000000,2088.2000000,2044.0000000,2059.4000000,408219
230426,000000,2064.0000000,2125.0000000,2059.6000000,2113.0000000,1088025
230427,000000,2123.2000000,2159.0000000,2082.0000000,2101.6000000,1688385
230428,000000,2103.0000000,2108.0000000,2050.2000000,2070.6000000,624462
230502,000000,2075.0000000,2099.0000000,1980.0000000,2015.0000000,1005583
230503,000000,2020.2000000,2021.6000000,1922.2000000,1930.4000000,1078287
230504,000000,1935.0000000,1992.4000000,1930.2000000,1979.6000000,709407
230505,000000,1979.0000000,1988.2000000,1946.2000000,1948.0000000,425180
230508,000000,1949.6000000,1969.0000000,1930.4000000,1943.0000000,165104
230510,000000,1950.2000000,2012.0000000,1945.8000000,2008.8000000,656703
230511,000000,2025.0000000,2052.0000000,1961.0000000,2007.2000000,1232151
230512,000000,2000.0000000,2017.0000000,1991.0000000,2012.0000000,351201
230515,000000,2019.0000000,2050.0000000,2013.2000000,2049.6000000,412179
230516,000000,2056.6000000,2063.6000000,2022.0000000,2045.6000000,368067
230517,000000,2047.4000000,2077.8000000,2028.0000000,2058.0000000,452798
230518,000000,2065.2000000,2072.8000000,2026.0000000,2032.8000000,442803
230519,000000,2033.0000000,2285.4000000,2020.0000000,2223.2000000,6556578
230522,000000,2300.2000000,2371.4000000,2235.0000000,2300.0000000,3706710
230523,000000,2315.6000000,2330.0000000,2212.2000000,2242.8000000,1419528
230524,000000,2244.0000000,2256.4000000,2172.2000000,2220.0000000,1035691
230525,000000,2223.0000000,2350.0000000,2165.6000000,2350.0000000,3407501
230526,000000,2355.0000000,2357.6000000,2294.2000000,2322.0000000,1086132
230529,000000,2334.8000000,2410.0000000,2295.6000000,2390.0000000,1486072
230530,000000,2314.8000000,2385.0000000,2263.0000000,2303.6000000,1688009
230531,000000,2298.6000000,2353.0000000,2244.2000000,2324.2000000,1036049
230601,000000,2328.0000000,2356.0000000,2294.8000000,2313.4000000,658567
230602,000000,2324.0000000,2348.0000000,2292.2000000,2343.6000000,556883
230605,000000,2340.0000000,2383.2000000,2282.0000000,2305.8000000,928435
230606,000000,2293.6000000,2334.6000000,2260.2000000,2323.2000000,679461
230607,000000,2324.0000000,2430.0000000,2310.6000000,2425.4000000,1489138
230608,000000,2427.2000000,2523.0000000,2426.0000000,2520.0000000,2586239
230609,000000,2532.4000000,2557.0000000,2481.0000000,2506.6000000,1358360
230613,000000,2506.4000000,2568.0000000,2470.0000000,2566.8000000,944727
230614,000000,2571.6000000,2655.0000000,2550.4000000,2620.0000000,1534499
230615,000000,2637.2000000,2649.0000000,2557.0000000,2600.0000000,1329104
230616,000000,2608.0000000,2615.0000000,2500.8000000,2547.0000000,2370797
230619,000000,2546.8000000,2555.6000000,2475.0000000,2510.4000000,1029648
230620,000000,2504.0000000,2560.0000000,2461.0000000,2510.6000000,833029
230621,000000,2515.0000000,2542.0000000,2490.8000000,2529.6000000,508468
230622,000000,2529.0000000,2537.2000000,2474.0000000,2492.6000000,462510
230623,000000,2482.4000000,2487.6000000,2372.0000000,2393.4000000,1870074
230626,000000,2415.2000000,2448.0000000,2294.0000000,2379.0000000,1918491
230627,000000,2398.0000000,2443.8000000,2351.8000000,2431.4000000,960518
230628,000000,2437.8000000,2472.0000000,2420.2000000,2462.0000000,879220
230629,000000,2475.6000000,2497.0000000,2458.2000000,2468.6000000,493741
230630,000000,2473.4000000,2487.4000000,2420.6000000,2439.6000000,395416
230703,000000,2455.2000000,2457.0000000,2381.0000000,2402.8000000,682277
230704,000000,2405.0000000,2416.0000000,2296.0000000,2366.0000000,788339
230705,000000,2380.0000000,2421.0000000,2370.0000000,2403.6000000,478324
230706,000000,2405.8000000,2427.8000000,2370.0000000,2390.2000000,492431
230707,000000,2389.6000000,2390.0000000,2337.0000000,2365.6000000,712980
230710,000000,2371.0000000,2408.0000000,2355.0000000,2407.6000000,762839
230711,000000,2409.0000000,2463.2000000,2404.2000000,2462.0000000,775599
230712,000000,2471.2000000,2477.6000000,2420.4000000,2445.0000000,640511
230713,000000,2454.2000000,2479.0000000,2425.6000000,2464.6000000,672972
230714,000000,2464.4000000,2557.6000000,2450.0000000,2555.0000000,1748439
230717,000000,2515.0000000,2580.6000000,2491.0000000,2538.4000000,1383298
230718,000000,2538.4000000,2600.0000000,2536.0000000,2590.0000000,1107819
230719,000000,2591.0000000,2609.0000000,2550.8000000,2571.6000000,950394
230720,000000,2571.6000000,2578.6000000,2481.0000000,2492.2000000,1177511
230721,000000,2493.2000000,2537.6000000,2492.6000000,2532.0000000,671540
230724,000000,2542.2000000,2633.8000000,2537.0000000,2630.0000000,1380687
230725,000000,2640.0000000,2662.0000000,2611.2000000,2642.6000000,1325161
230726,000000,2642.4000000,2666.4000000,2611.6000000,2655.2000000,1112951
230727,000000,2665.0000000,2685.0000000,2616.0000000,2630.0000000,1775094
230728,000000,2630.0000000,2642.0000000,2613.0000000,2636.0000000,766960
230731,000000,2641.6000000,2652.8000000,2605.0000000,2635.0000000,1013540
230801,000000,2635.0000000,2717.2000000,2612.8000000,2670.0000000,1678138
230802,000000,2670.0000000,2727.0000000,2666.2000000,2709.4000000,1646149
230803,000000,2709.4000000,2785.0000000,2695.0000000,2780.0000000,1252199
230804,000000,2785.4000000,2872.0000000,2657.4000000,2731.0000000,3358650
230807,000000,2750.0000000,2795.6000000,2662.4000000,2709.0000000,1186646
230808,000000,2700.0000000,2730.0000000,2627.2000000,2728.6000000,1044187
230809,000000,2732.4000000,2748.0000000,2694.4000000,2723.2000000,665737
230810,000000,2730.0000000,2765.0000000,2661.8000000,2718.0000000,2097956
230811,000000,2718.6000000,2729.0000000,2685.2000000,2704.2000000,627924
230814,000000,2712.4000000,2732.0000000,2605.0000000,2610.0000000,1372331
230815,000000,2599.0000000,2695.6000000,2540.0000000,2615.8000000,1099599
230816,000000,2628.0000000,2645.0000000,2450.2000000,2570.6000000,1585902
230817,000000,2597.0000000,2623.0000000,2528.0000000,2581.6000000,1104944
230818,000000,2582.0000000,2609.0000000,2537.8000000,2602.2000000,817147
230821,000000,2613.6000000,2674.4000000,2582.0000000,2662.4000000,962993
230822,000000,2672.0000000,2718.4000000,2650.0000000,2710.8000000,1031561
230823,000000,2714.6000000,2720.0000000,2589.6000000,2604.0000000,1281738
230824,000000,2626.0000000,2660.4000000,2619.6000000,2648.4000000,463352
230825,000000,2649.2000000,2669.8000000,2630.4000000,2648.6000000,415630
230828,000000,2654.4000000,2685.0000000,2652.0000000,2670.0000000,562574
230829,000000,2666.8000000,2710.0000000,2666.0000000,2698.8000000,800205
230830,000000,2691.4000000,2708.0000000,2654.6000000,2668.2000000,571060
230831,000000,2668.2000000,2694.0000000,2641.8000000,2689.0000000,599432
230901,000000,2690.0000000,2700.0000000,2670.0000000,2690.2000000,417718
230904,000000,2690.0000000,2756.0000000,2688.8000000,2744.0000000,1159692
230905,000000,2744.2000000,2754.8000000,2711.2000000,2726.6000000,587474
230906,000000,2730.0000000,2733.0000000,2653.0000000,2664.6000000,947759
230907,000000,2666.6000000,2673.4000000,2555.2000000,2585.6000000,1561701
230908,000000,2586.0000000,2609.0000000,2526.2000000,2547.6000000,863051
230911,000000,2567.0000000,2584.8000000,2470.0000000,2488.8000000,1191720
230912,000000,2497.0000000,2598.0000000,2497.0000000,2579.2000000,1052387
230913,000000,2582.0000000,2633.0000000,2535.6000000,2550.8000000,1043252
230914,000000,2553.0000000,2561.2000000,2450.2000000,2508.8000000,1126757
230915,000000,2499.0000000,2588.0000000,2485.0000000,2568.0000000,628855
230918,000000,2593.0000000,2620.0000000,2508.8000000,2518.0000000,817317
230919,000000,2521.0000000,2527.0000000,2422.2000000,2442.2000000,1283391
230920,000000,2456.8000000,2460.0000000,2358.0000000,2418.0000000,1494661
230921,000000,2407.8000000,2419.0000000,2350.8000000,2355.4000000,1152180
230922,000000,2355.4000000,2435.0000000,2323.2000000,2410.2000000,984738
230925,000000,2425.0000000,2425.0000000,2369.6000000,2391.0000000,542586
230926,000000,2390.6000000,2411.8000000,2352.8000000,2391.0000000,707215
230927,000000,2405.0000000,2466.0000000,2390.4000000,2453.8000000,995801
230928,000000,2455.0000000,2475.2000000,2422.8000000,2439.4000000,834660
230929,000000,2447.8000000,2449.4000000,2392.0000000,2402.2000000,897964
231002,000000,2415.8000000,2434.0000000,2377.6000000,2395.8000000,760461
231003,000000,2390.2000000,2414.4000000,2367.2000000,2386.8000000,657291
231004,000000,2383.4000000,2410.0000000,2373.2000000,2379.6000000,717879
231005,000000,2388.0000000,2483.6000000,2360.2000000,2480.0000000,2258122
231006,000000,2490.6000000,2516.8000000,2468.0000000,2482.2000000,1526500
231009,000000,2484.0000000,2498.8000000,2470.0000000,2477.4000000,509121
231010,000000,2477.6000000,2507.8000000,2454.2000000,2485.2000000,830630
231011,000000,2490.0000000,2500.0000000,2420.0000000,2444.0000000,644806
231012,000000,2435.0000000,2472.0000000,2421.0000000,2465.0000000,517913
231013,000000,2470.0000000,2534.0000000,2466.0000000,2512.6000000,1235619
231016,000000,2527.8000000,2552.0000000,2520.8000000,2530.0000000,673061
231017,000000,2527.0000000,2540.6000000,2509.6000000,2527.4000000,535882
231018,000000,2522.2000000,2539.0000000,2511.8000000,2527.2000000,541004
231019,000000,2521.4000000,2675.4000000,2517.0000000,2660.6000000,3276711
231020,000000,2668.8000000,2700.0000000,2611.0000000,2679.4000000,1959038
231023,000000,2690.0000000,2717.4000000,2656.8000000,2677.2000000,976479
231024,000000,2674.0000000,2730.0000000,2632.4000000,2725.2000000,1224647
231025,000000,2726.2000000,2750.0000000,2700.0000000,2737.0000000,1013175
231026,000000,2760.0000000,2772.4000000,2675.0000000,2682.4000000,1741065
231027,000000,2684.8000000,2736.0000000,2620.0000000,2666.6000000,2311934
231030,000000,2666.8000000,2677.0000000,2600.2000000,2603.6000000,816858
231031,000000,2595.0000000,2640.0000000,2557.0000000,2612.0000000,1049562
231101,000000,2611.6000000,2672.2000000,2600.0000000,2639.8000000,817839
231102,000000,2643.6000000,2665.0000000,2603.0000000,2625.6000000,642643
231103,000000,2633.6000000,2638.2000000,2594.2000000,2613.0000000,542501
231106,000000,2612.0000000,2653.2000000,2606.2000000,2638.0000000,299894
231107,000000,2638.2000000,2645.0000000,2616.6000000,2633.2000000,306527
231108,000000,2638.0000000,2661.8000000,2605.0000000,2614.8000000,595674
231109,000000,2616.8000000,2623.4000000,2582.6000000,2611.6000000,583654
231110,000000,2619.0000000,2620.0000000,2587.8000000,2598.8000000,346142
231113,000000,2598.0000000,2599.8000000,2568.6000000,2577.2000000,470501
231114,000000,2571.6000000,2677.8000000,2531.6000000,2600.0000000,2304984
231115,000000,2592.2000000,2651.8000000,2590.0000000,2620.0000000,879855
231116,000000,2620.0000000,2631.2000000,2564.6000000,2569.0000000,1161809
231117,000000,2569.0000000,2593.6000000,2546.0000000,2572.0000000,478139
231120,000000,2573.0000000,2589.2000000,2557.0000000,2573.4000000,572912
231121,000000,2570.0000000,2587.8000000,2563.0000000,2572.6000000,340917
231122,000000,2578.0000000,2599.0000000,2568.0000000,2573.4000000,486196
231123,000000,2583.0000000,2598.0000000,2540.0000000,2559.2000000,583121
231124,000000,2569.6000000,2616.4000000,2560.0000000,2594.6000000,1005631
231127,000000,2593.4000000,2659.4000000,2587.0000000,2593.2000000,1903884
231128,000000,2599.2000000,2628.0000000,2591.0000000,2602.6000000,808923
231129,000000,2602.2000000,2628.8000000,2563.6000000,2574.0000000,902549
231130,000000,2576.0000000,2603.8000000,2501.0000000,2523.4000000,1097112
231201,000000,2526.4000000,2548.0000000,2410.0000000,2420.6000000,1683423
231204,000000,2420.0000000,2436.8000000,2365.6000000,2397.8000000,1239252
231205,000000,2419.6000000,2433.0000000,2385.0000000,2418.6000000,643260
231206,000000,2420.2000000,2428.8000000,2301.0000000,2320.6000000,1297177
231207,000000,2326.6000000,2367.6000000,2296.2000000,2349.8000000,1011069
231208,000000,2365.0000000,2385.0000000,2335.2000000,2337.6000000,695479
231211,000000,2339.0000000,2343.8000000,2191.4000000,2207.6000000,2085576
231212,000000,2219.8000000,2284.4000000,2201.0000000,2257.0000000,1883367
231213,000000,2243.0000000,2288.0000000,2230.2000000,2266.8000000,1087960
231214,000000,2271.0000000,2275.6000000,2140.0000000,2157.6000000,1559511
231215,000000,2162.0000000,2244.0000000,2116.2000000,2224.4000000,2086655
231218,000000,2228.0000000,2271.0000000,2217.4000000,2250.4000000,1389454
231219,000000,2250.2000000,2274.0000000,2231.8000000,2242.2000000,898147
231220,000000,2245.6000000,2318.8000000,2242.6000000,2288.8000000,2252431
231221,000000,2278.8000000,2286.8000000,2245.2000000,2267.2000000,942834
231222,000000,2267.0000000,2303.8000000,2266.2000000,2295.8000000,802124
231225,000000,2300.6000000,2455.8000000,2297.0000000,2396.6000000,4164074
231226,000000,2398.8000000,2439.8000000,2361.0000000,2427.6000000,1543722
231227,000000,2428.0000000,2574.6000000,2428.0000000,2550.0000000,2789178
231228,000000,2594.0000000,2610.0000000,2520.0000000,2531.2000000,2089692
231229,000000,2537.6000000,2566.0000000,2505.6000000,2540.0000000,859639
