<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
230421,000000,181.9900000,183.4900000,181.2100000,181.7200000,20901740
230424,000000,181.4000000,183.8800000,170.6300000,181.5600000,44127930
230425,000000,181.5000000,182.1100000,178.0000000,178.9300000,29237670
230426,000000,179.0500000,179.8400000,178.0300000,178.3800000,16580980
230427,000000,178.2300000,184.8700000,177.6200000,183.9500000,49246900
230428,000000,184.3900000,185.0000000,179.6400000,181.1300000,38771730
230502,000000,181.0100000,181.8600000,175.8000000,177.9700000,33059500
230503,000000,177.7500000,177.7900000,172.1500000,172.8700000,37646830
230504,000000,173.2900000,174.2400000,172.0100000,173.6600000,20437970
230505,000000,173.6600000,175.4800000,171.1600000,172.0900000,22672500
230508,000000,172.6100000,172.9100000,170.6500000,170.8400000,11426650
230510,000000,171.2900000,176.7400000,171.1200000,175.5300000,50901940
230511,000000,176.1600000,178.1100000,171.6100000,174.1300000,50308880
230512,000000,174.2900000,175.0000000,172.6100000,173.9500000,23410060
230515,000000,174.6800000,179.8300000,173.2000000,179.0400000,56084500
230516,000000,179.9000000,181.8000000,176.7300000,177.0500000,50902520
230517,000000,176.9000000,178.3800000,174.7200000,176.3000000,36872580
230518,000000,176.4500000,177.6200000,174.6000000,175.2600000,33995920
230519,000000,174.9400000,175.0900000,172.8600000,174.4300000,31770840
230522,000000,175.2300000,175.5000000,170.8500000,172.4700000,43798910
230523,000000,172.8000000,179.6000000,165.1000000,166.5900000,180700580
230524,000000,165.5200000,166.3000000,161.8400000,162.9600000,65676280
230525,000000,162.9900000,163.0000000,160.4700000,162.3000000,39317560
230526,000000,162.0100000,165.4000000,161.6900000,164.4800000,37620060
230529,000000,165.9000000,167.0500000,162.4500000,163.6000000,33787460
230530,000000,162.1500000,165.4000000,161.5000000,161.9000000,40493030
230531,000000,161.5100000,163.3000000,160.9000000,162.9400000,22953300
230601,000000,162.8800000,163.4700000,161.5000000,161.5500000,18685930
230602,000000,161.4200000,163.4000000,161.1000000,162.5800000,16747210
230605,000000,162.5800000,164.6000000,161.6000000,162.4700000,29540180
230606,000000,162.1900000,163.8500000,161.6900000,163.1600000,18258170
230607,000000,163.2400000,165.8700000,162.6700000,164.6500000,32410480
230608,000000,164.6900000,166.6000000,164.1400000,166.1800000,21594140
230609,000000,166.4800000,167.8100000,164.9400000,165.5800000,20692240
230613,000000,165.6500000,168.5400000,165.6500000,168.4300000,23177410
230614,000000,168.6400000,169.3800000,167.0100000,167.8800000,18693460
230615,000000,168.0400000,172.0000000,166.6600000,171.8600000,45098230
230616,000000,171.8500000,172.4600000,169.2200000,169.8700000,25264320
230619,000000,170.2600000,171.5000000,168.3000000,170.1900000,23426210
230620,000000,170.0600000,170.9700000,168.4200000,169.6400000,18378730
230621,000000,170.1700000,171.7800000,169.1600000,170.2000000,19171590
230622,000000,170.0600000,170.5500000,167.7300000,168.4100000,17226270
230623,000000,168.1900000,168.9400000,165.2100000,165.8000000,31186940
230626,000000,167.5400000,168.6000000,165.0000000,166.9100000,27621220
230627,000000,167.4400000,167.4500000,166.0000000,166.4500000,13916850
230628,000000,166.7000000,168.6400000,166.0500000,168.0500000,16785860
230629,000000,168.0800000,169.8900000,167.5000000,167.8800000,18349390
230630,000000,167.2000000,167.7000000,166.3000000,166.8600000,15553610
230703,000000,167.2800000,167.8000000,166.7000000,166.8200000,10659530
230704,000000,166.8900000,167.0000000,165.2600000,165.5000000,14883150
230705,000000,166.0300000,166.6500000,165.0200000,165.7100000,14556240
230706,000000,166.0100000,167.2800000,165.9100000,166.3600000,15350100
230707,000000,166.5000000,166.8100000,165.8000000,166.3400000,10239310
230710,000000,167.6000000,168.7500000,166.9300000,167.5900000,19389130
230711,000000,167.6900000,169.0000000,167.1200000,168.8500000,16259520
230712,000000,168.9900000,170.7900000,168.9300000,170.3000000,24532220
230713,000000,170.5400000,170.9300000,168.1200000,168.9600000,19885990
230714,000000,168.5600000,170.0000000,168.3000000,169.7000000,12040500
230717,000000,169.0100000,171.6000000,168.6100000,170.6300000,24496770
230718,000000,171.0100000,175.2700000,170.6700000,174.8900000,47496860
230719,000000,175.4900000,175.7000000,172.5100000,173.0400000,32386340
230720,000000,172.6800000,173.1900000,168.5500000,169.9200000,29107570
230721,000000,170.3500000,171.9700000,169.7700000,171.1900000,16784020
230724,000000,171.3200000,172.5000000,170.6900000,171.9800000,15232450
230725,000000,172.2000000,172.7000000,171.4000000,171.8600000,13962990
230726,000000,171.8600000,171.9300000,170.3100000,171.3500000,14902060
230727,000000,171.6400000,173.1000000,171.3500000,172.0000000,16962540
230728,000000,171.9800000,172.4000000,170.0000000,171.4400000,15588280
230731,000000,171.9800000,175.1400000,171.8000000,174.3300000,40388810
230801,000000,175.0900000,175.4400000,172.3800000,173.2100000,35312250
230802,000000,172.8800000,175.2100000,172.5000000,174.0700000,34714930
230803,000000,173.9300000,177.3500000,173.1500000,177.1000000,60783710
230804,000000,176.9600000,177.8800000,172.8000000,173.4600000,65863620
230807,000000,174.2600000,175.3000000,171.0500000,172.5200000,31725840
230808,000000,172.2000000,173.6400000,170.6000000,172.7100000,29034730
230809,000000,173.4500000,175.0000000,171.6900000,174.5100000,31494610
230810,000000,175.2300000,177.1000000,175.0000000,176.6500000,50671340
230811,000000,176.7900000,177.0000000,175.2100000,176.3500000,23483310
230814,000000,178.0000000,183.8900000,175.5300000,177.0900000,162952550
230815,000000,175.5300000,179.3500000,175.0200000,176.1600000,70354940
230816,000000,176.2600000,177.1000000,172.9000000,174.1400000,48750420
230817,000000,174.7000000,174.9500000,172.8000000,174.1400000,25770030
230818,000000,174.3000000,175.7100000,173.1200000,175.4800000,19414660
230821,000000,176.2400000,177.7000000,175.7600000,176.3600000,26984890
230822,000000,176.4900000,177.0000000,175.1800000,176.4800000,18173530
230823,000000,176.7700000,176.9300000,173.0200000,173.6500000,29075620
230824,000000,174.0800000,175.9200000,173.6200000,174.9700000,16604060
230825,000000,175.0600000,175.3500000,174.1100000,174.7000000,16885590
230828,000000,174.7800000,176.8000000,174.7800000,176.2000000,25035260
230829,000000,176.3700000,181.3700000,175.5000000,178.6900000,100325680
230830,000000,178.8800000,178.8800000,176.7700000,177.4700000,37286770
230831,000000,177.9900000,179.1400000,177.1500000,177.9900000,26327950
230901,000000,178.0900000,178.8500000,177.6000000,178.2200000,17174350
230904,000000,179.3200000,181.8100000,178.8400000,181.1100000,46180460
230905,000000,181.2000000,182.8000000,179.0000000,182.4800000,57207080
230906,000000,183.2000000,184.0000000,180.6300000,180.9600000,45410150
230907,000000,180.9500000,181.6800000,176.5000000,177.6400000,51458370
230908,000000,177.9600000,178.1700000,175.5100000,175.9500000,30508560
230911,000000,176.0200000,177.4400000,174.0200000,174.6400000,26883730
230912,000000,175.2300000,177.7000000,174.8000000,177.6200000,23229550
230913,000000,177.8000000,178.0000000,174.3000000,174.9400000,23868320
230914,000000,175.2000000,175.3900000,173.0600000,173.5200000,35281720
230915,000000,173.5000000,174.7600000,173.2500000,173.7900000,18868930
230918,000000,174.4800000,174.6600000,172.0500000,172.8000000,20481720
230919,000000,172.9900000,173.9400000,168.6000000,168.9300000,43194470
230920,000000,169.3000000,170.2500000,167.1000000,169.1100000,34206030
230921,000000,168.5500000,169.3800000,165.7200000,165.8500000,30316740
230922,000000,166.1500000,167.0000000,165.1000000,166.7000000,22531980
230925,000000,166.7100000,168.0500000,165.2000000,165.8700000,24208290
230926,000000,165.8300000,165.8500000,163.5100000,165.3600000,26705860
230927,000000,165.7500000,166.9200000,165.1100000,165.5300000,18500170
230928,000000,165.8100000,169.7700000,165.3100000,169.5800000,28813860
230929,000000,169.1800000,170.3900000,166.6000000,167.0900000,35820090
231002,000000,167.7900000,168.8600000,165.5100000,166.0800000,24340960
231003,000000,166.0000000,167.2500000,164.8100000,166.7500000,17332720
231004,000000,166.6100000,167.5900000,165.1500000,165.4000000,20139060
231005,000000,165.6100000,166.1000000,164.8400000,166.0600000,15209950
231006,000000,166.3000000,166.8600000,165.1000000,166.5900000,18264830
231009,000000,167.3000000,167.9700000,166.6200000,167.0600000,21651710
231010,000000,167.3800000,168.8000000,166.8600000,168.0300000,18529510
231011,000000,168.5100000,171.4000000,167.3000000,167.8900000,59934340
231012,000000,167.9000000,169.8000000,167.4000000,169.5000000,31774850
231013,000000,169.8800000,170.7900000,167.1500000,170.2000000,38531310
231016,000000,170.5100000,172.9100000,170.5100000,172.5500000,41331360
231017,000000,172.7300000,173.3000000,171.0300000,171.9700000,26708000
231018,000000,172.6800000,172.6800000,168.7000000,170.1800000,31746140
231019,000000,169.9500000,171.0000000,168.3000000,170.3800000,31661350
231020,000000,170.3800000,172.1500000,169.1200000,171.3900000,25318740
231023,000000,171.8000000,172.4400000,169.9000000,170.3900000,19890180
231024,000000,170.4200000,171.2400000,169.7600000,170.1900000,16087260
231025,000000,170.2100000,170.5000000,169.0000000,169.6200000,18075570
231026,000000,169.9600000,170.4700000,168.4000000,168.4500000,21053800
231027,000000,168.3700000,169.4500000,167.1700000,167.2600000,21518590
231030,000000,167.2700000,168.4400000,166.3500000,167.1600000,16389060
231031,000000,167.1600000,168.4200000,166.7000000,167.8800000,17206810
231101,000000,167.8800000,170.2300000,167.8300000,170.0800000,21089710
231102,000000,170.3400000,171.3100000,168.0000000,168.1800000,26449760
231103,000000,168.2200000,170.0000000,167.5000000,169.1900000,16627750
231106,000000,169.1800000,170.2900000,168.8300000,169.4800000,9319190
231107,000000,169.1200000,169.9800000,167.2000000,168.5300000,21792090
231108,000000,168.8000000,169.4400000,168.4700000,168.4900000,15352990
231109,000000,168.4900000,169.6300000,167.5800000,168.1600000,20996900
231110,000000,168.2400000,168.4800000,167.6200000,168.2500000,12973300
231113,000000,168.2500000,168.8900000,167.7000000,167.8500000,13581700
231114,000000,167.2700000,167.2900000,165.6200000,165.8600000,25262960
231115,000000,165.8600000,167.0000000,165.5200000,166.4600000,12794320
231116,000000,166.4000000,166.8100000,165.2000000,165.4800000,12922700
231117,000000,165.4500000,165.7400000,163.4800000,165.3100000,24120540
231120,000000,165.2400000,166.6400000,164.6400000,165.5100000,12629890
231121,000000,165.3900000,165.6800000,164.5000000,165.1500000,11402940
231122,000000,165.3400000,166.2000000,164.8200000,165.3700000,11524190
231123,000000,165.3700000,165.6900000,164.0200000,164.1100000,10765740
231124,000000,164.2600000,165.1900000,164.1000000,164.7100000,13563230
231127,000000,165.1000000,165.3700000,162.0100000,162.7900000,23665130
231128,000000,162.8200000,164.8300000,161.5500000,164.2100000,16806780
231129,000000,164.0000000,165.6300000,162.7100000,163.1700000,17297850
231130,000000,163.1700000,164.6200000,162.1200000,163.2300000,12305730
231201,000000,163.2200000,164.2200000,162.5600000,162.6100000,10923950
231204,000000,162.4700000,162.4800000,159.8100000,160.0100000,21906450
231205,000000,160.3000000,161.4400000,159.1000000,160.4600000,15001770
231206,000000,160.7300000,161.4100000,158.5000000,158.7400000,15501300
231207,000000,158.8700000,164.7700000,157.2600000,163.3800000,48519210
231208,000000,163.8900000,164.1700000,160.5000000,161.5000000,20172760
231211,000000,161.4500000,167.1400000,160.1900000,164.8700000,53013420
231212,000000,164.8700000,165.5400000,161.8200000,162.4600000,25358320
231213,000000,161.9700000,164.5000000,161.8200000,163.9200000,13358800
231214,000000,164.1200000,164.7600000,160.8100000,160.8900000,16968840
231215,000000,161.1300000,164.4200000,161.0200000,164.2000000,23888840
231218,000000,165.0000000,167.3200000,164.9900000,167.0000000,33032970
231219,000000,167.1000000,168.8900000,165.1200000,165.4800000,38389440
231220,000000,165.3300000,165.3300000,163.1200000,163.5600000,27570870
231221,000000,163.3000000,163.7100000,161.1900000,161.5700000,26442660
231222,000000,161.9200000,163.2000000,161.6200000,162.0900000,15391770
231225,000000,162.4900000,162.7700000,160.4000000,161.0900000,22372720
231226,000000,161.3300000,161.8000000,160.7700000,161.0000000,18570500
231227,000000,161.2000000,161.4000000,159.8100000,159.8600000,23711980
231228,000000,159.9500000,160.3800000,158.2200000,159.1400000,24851430
231229,000000,159.4900000,160.7900000,159.1400000,159.5200000,19239480
